sell：2023-03-16, 35430, 2347.0, 100, 234700.0, 1282040.0, 1516740.0
buy：2023-03-16, 22290, 2652.0, 100, 265200.0, 1516740.0, 1251540.0
sell：2023-03-17, 27840, 1699.0, 100, 169900.0, 1251540.0, 1421440.0
buy：2023-03-17, 28090, 2204.0, 100, 220400.0, 1421440.0, 1201040.0
buy：2023-03-17, 33600, 2438.0, 100, 243800.0, 1201040.0, 957240.0
buy：2023-03-17, 37930, 745.0, 100, 74500.0, 957240.0, 882740.0
sell：2023-03-20, 32880, 4825.0, 100, 482500.0, 882740.0, 1365240.0
sell：2023-03-20, 28090, 2179.0, 100, 217900.0, 1365240.0, 1583140.0
sell：2023-03-20, 33600, 2393.0, 100, 239300.0, 1583140.0, 1822440.0
buy：2023-03-20, 37620, 1433.0, 100, 143300.0, 1822440.0, 1679140.0
buy：2023-03-20, 39260, 1590.0, 100, 159000.0, 1679140.0, 1520140.0
buy：2023-03-20, 23720, 1791.0, 100, 179100.0, 1520140.0, 1341040.0
buy：2023-03-20, 36630, 633.0, 100, 63300.0, 1341040.0, 1277740.0
buy：2023-03-20, 23070, 1276.0, 100, 127600.0, 1277740.0, 1150140.0
buy：2023-03-20, 39150, 1879.0, 100, 187900.0, 1150140.0, 962240.0
buy：2023-03-22, 30920, 3035.0, 100, 303500.0, 962240.0, 658740.0
buy：2023-03-22, 36560, 391.0, 100, 39100.0, 658740.0, 619640.0
buy：2023-03-23, 28090, 2190.0, 100, 219000.0, 619640.0, 400640.0
buy：2023-03-23, 24920, 275.0, 100, 27500.0, 400640.0, 373140.0
sell：2023-03-24, 39150, 1795.0, 100, 179500.0, 373140.0, 552640.0
buy：2023-03-24, 27820, 2597.0, 100, 259700.0, 552640.0, 292940.0
buy：2023-03-24, 23170, 295.0, 100, 29500.0, 292940.0, 263440.0
buy：2023-03-24, 39260, 1591.0, 100, 159100.0, 263440.0, 104340.0
buy：2023-03-24, 36810, 534.0, 100, 53400.0, 104340.0, 50940.0
sell：2023-03-31, 38250, 303.0, 100, 30300.0, 50940.0, 81240.0
sell：2023-04-04, 37930, 700.0, 100, 70000.0, 81240.0, 151240.0
sell：2023-04-05, 23070, 1222.0, 100, 122200.0, 151240.0, 273440.0
buy：2023-04-05, 19610, 1479.0, 100, 147900.0, 273440.0, 125540.0
sell：2023-04-06, 30920, 2917.0, 100, 291700.0, 125540.0, 417240.0
sell：2023-04-06, 36560, 370.0, 100, 37000.0, 417240.0, 454240.0
buy：2023-04-06, 29150, 1220.0, 100, 122000.0, 454240.0, 332240.0
sell：2023-04-07, 30500, 1125.0, 100, 112500.0, 332240.0, 444740.0
sell：2023-04-07, 27820, 2515.0, 100, 251500.0, 444740.0, 696240.0
buy：2023-04-07, 18210, 389.0, 100, 38900.0, 696240.0, 657340.0
sell：2023-04-10, 28090, 2196.0, 100, 219600.0, 657340.0, 876940.0
buy：2023-04-10, 15140, 350.0, 100, 35000.0, 876940.0, 841940.0
buy：2023-04-10, 39350, 509.0, 100, 50900.0, 841940.0, 791040.0
buy：2023-04-10, 32210, 2102.0, 100, 210200.0, 791040.0, 580840.0
buy：2023-04-11, 27800, 2542.0, 100, 254200.0, 580840.0, 326640.0
buy：2023-04-11, 34470, 715.0, 100, 71500.0, 326640.0, 255140.0
