2022-06-30, 3044200.0
2022-07-01, 3036900.0
2022-07-04, 3041300.0
2022-07-05, 3044300.0
2022-07-06, 3036600.0
2022-07-07, 3041100.0
2022-07-08, 3044100.0
2022-07-11, 3052300.0
2022-07-12, 3051000.0
2022-07-13, 3048000.0
2022-07-14, 3048800.0
2022-07-15, 3047600.0
2022-07-19, 3048900.0
2022-07-20, 3057000.0
2022-07-21, 3065400.0
2022-07-22, 3068800.0
2022-07-25, 3065100.0
2022-07-26, 3065500.0
2022-07-27, 3061000.0
2022-07-28, 3060500.0
2022-07-29, 3059600.0
2022-08-01, 3063000.0
2022-08-02, 3056400.0
2022-08-03, 3045600.0
2022-08-04, 3045600.0
2022-08-05, 3045600.0
2022-08-08, 3045600.0
2022-08-09, 3045600.0
2022-08-10, 3045600.0
2022-08-12, 3045600.0
2022-08-15, 3045600.0
2022-08-16, 3045600.0
2022-08-17, 3045600.0
2022-08-18, 3045600.0
2022-08-19, 3045600.0
2022-08-22, 3045600.0
2022-08-23, 3043700.0
2022-08-24, 3043700.0
2022-08-25, 3043700.0
2022-08-26, 3043700.0
2022-08-29, 3040900.0
2022-08-30, 3040900.0
2022-08-31, 3040900.0
2022-09-01, 3040900.0
2022-09-02, 3040900.0
2022-09-05, 3040900.0
2022-09-06, 3040900.0
2022-09-07, 3040900.0
2022-09-08, 3040900.0
2022-09-09, 3040900.0
2022-09-12, 3040900.0
2022-09-13, 3040900.0
2022-09-14, 3040900.0
2022-09-15, 3040900.0
2022-09-16, 3040900.0
2022-09-20, 3040900.0
2022-09-21, 3040300.0
2022-09-22, 3040400.0
2022-09-26, 3039400.0
2022-09-27, 3039500.0
2022-09-28, 3038900.0
2022-09-29, 3042100.0
2022-09-30, 3024300.0
2022-10-03, 3022100.0
2022-10-04, 3113400.0
2022-10-05, 3105800.0
2022-10-06, 3102000.0
2022-10-07, 3062200.0
2022-10-11, 3021800.0
2022-10-12, 3041700.0
2022-10-13, 3011000.0
2022-10-14, 3050000.0
2022-10-17, 3018600.0
2022-10-18, 3055600.0
2022-10-19, 3063200.0
2022-10-20, 3048700.0
2022-10-21, 3032600.0
2022-10-24, 3046100.0
2022-10-25, 3083800.0
2022-10-26, 3109400.0
2022-10-27, 3087200.0
2022-10-28, 3015700.0
2022-10-31, 3038200.0
2022-11-01, 3041200.0
2022-11-02, 3058500.0
2022-11-04, 3025600.0
2022-11-07, 3050300.0
2022-11-08, 3057800.0
2022-11-09, 3049100.0
2022-11-10, 3045900.0
2022-11-11, 3092050.0
2022-11-14, 3094150.0
2022-11-15, 3065550.0
2022-11-16, 3101550.0
2022-11-17, 3136250.0
2022-11-18, 3126550.0
2022-11-21, 3155650.0
2022-11-22, 3190550.0
2022-11-24, 3211450.0
2022-11-25, 3227150.0
2022-11-28, 3195350.0
2022-11-29, 3164250.0
2022-11-30, 3136950.0
2022-12-01, 3121950.0
2022-12-02, 3118450.0
2022-12-05, 3115750.0
2022-12-06, 3104950.0
2022-12-07, 3109150.0
2022-12-08, 3105450.0
2022-12-09, 3109350.0
2022-12-12, 3102550.0
2022-12-13, 3112150.0
2022-12-14, 3120950.0
2022-12-15, 3112550.0
2022-12-16, 3095750.0
2022-12-19, 3089550.0
2022-12-20, 3033250.0
2022-12-21, 3026850.0
2022-12-22, 3041550.0
2022-12-23, 3026950.0
2022-12-26, 3039250.0
2022-12-27, 3072650.0
2022-12-28, 3073450.0
2022-12-29, 3066050.0
2022-12-30, 3096750.0
2023-01-04, 3047250.0
2023-01-05, 3057450.0
2023-01-06, 3063150.0
2023-01-10, 3091950.0
2023-01-11, 3104950.0
2023-01-12, 3075850.0
2023-01-13, 3005750.0
2023-01-16, 2971150.0
2023-01-17, 2993050.0
2023-01-18, 3042270.0
2023-01-19, 3031050.0
2023-01-20, 3047800.0
2023-01-23, 3093110.0
2023-01-24, 3129370.0
2023-01-25, 3126490.0
2023-01-26, 3136320.0
2023-01-27, 3147920.0
2023-01-30, 3137150.0
2023-01-31, 3106460.0
2023-02-01, 3135490.0
2023-02-02, 3125080.0
2023-02-03, 3123930.0
2023-02-06, 3121440.0
2023-02-07, 3118770.0
2023-02-08, 3120430.0
2023-02-09, 3136440.0
2023-02-10, 3116640.0
2023-02-13, 3100640.0
2023-02-14, 3109740.0
2023-02-15, 3098640.0
2023-02-16, 3120740.0
2023-02-17, 3117640.0
2023-02-20, 3135840.0
2023-02-21, 3147540.0
2023-02-22, 3108840.0
2023-02-24, 3123040.0
2023-02-27, 3140540.0
2023-02-28, 3123040.0
2023-03-01, 3127440.0
2023-03-02, 3130740.0
2023-03-03, 3152140.0
2023-03-06, 3163340.0
2023-03-07, 3185140.0
2023-03-08, 3180940.0
2023-03-09, 3232240.0
2023-03-10, 3174440.0
2023-03-13, 3133740.0
2023-03-14, 3066240.0
2023-03-15, 3090640.0
2023-03-16, 3082640.0
2023-03-17, 3093040.0
2023-03-20, 3038440.0
2023-03-22, 3074740.0
2023-03-23, 3074040.0
2023-03-24, 3078740.0
2023-03-27, 3096440.0
2023-03-28, 3090240.0
2023-03-29, 3127840.0
2023-03-30, 3102640.0
2023-03-31, 3105140.0
2023-04-03, 3129840.0
2023-04-04, 3118640.0
2023-04-05, 3064140.0
2023-04-06, 3030840.0
2023-04-07, 3001540.0
2023-04-10, 3022040.0
2023-04-11, 3044040.0
2023-04-12, 3062710.0
2023-04-13, 3078430.0
2023-04-14, 3096560.0
2023-04-17, 3079130.0
2023-04-18, 3095980.0
2023-04-19, 3092020.0
2023-04-20, 3080360.0
2023-04-21, 3067710.0
2023-04-24, 3086690.0
2023-04-25, 3088060.0
2023-04-26, 3082900.0
2023-04-27, 3090970.0
2023-04-28, 3135120.0
2023-05-01, 3149750.0
2023-05-02, 3137430.0
2023-05-08, 3173640.0
2023-05-09, 3219030.0
2023-05-10, 3186960.0
2023-05-11, 3192980.0
2023-05-12, 3190090.0
2023-05-15, 3225190.0
2023-05-16, 3235390.0
2023-05-17, 3246790.0
2023-05-18, 3248960.0
2023-05-19, 3236920.0
2023-05-22, 3242070.0
2023-05-23, 3226140.0
2023-05-24, 3210190.0
2023-05-25, 3169100.0
2023-05-26, 3143450.0
2023-05-29, 3204600.0
2023-05-30, 3227850.0
2023-05-31, 3215550.0
2023-06-01, 3192150.0
2023-06-02, 3245300.0
2023-06-05, 3331750.0
2023-06-06, 3353000.0
2023-06-07, 3331500.0
2023-06-08, 3251060.0
2023-06-09, 3286630.0
2023-06-12, 3358390.0
2023-06-13, 3360340.0
2023-06-14, 3362080.0
2023-06-15, 3341960.0
2023-06-16, 3429400.0
2023-06-19, 3469600.0
2023-06-20, 3471000.0
2023-06-21, 3475520.0
2023-06-22, 3444820.0
2023-06-23, 3410310.0
2023-06-26, 3365400.0
2023-06-27, 3340390.0
2023-06-28, 3375370.0
2023-06-29, 3361960.0
2023-06-30, 3370340.0
2023-07-03, 3412870.0
2023-07-04, 3399660.0
2023-07-05, 3386910.0
2023-07-06, 3374140.0
2023-07-07, 3359100.0
2023-07-10, 3373500.0
2023-07-11, 3354370.0
2023-07-12, 3388460.0
2023-07-13, 3432990.0
